Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Splice_Site,Translation_Start_Site,Total_Silenced
SYTL5,0,0,0,0,1,0,0,0,0,1
SYT9,0,0,0,0,1,0,0,0,0,1
SYT5,0,0,0,0,1,0,0,0,0,1
SYT16,0,0,0,0,1,0,0,0,0,1
SYT15,0,0,0,0,1,0,0,0,0,1
SYT12,0,0,0,0,1,0,0,0,0,1
SYT11,0,0,0,0,1,0,0,0,0,1
ASIC2,0,0,0,0,1,0,0,0,0,1
ASIC1,0,0,0,0,0,1,0,0,0,1
ASGR2,0,0,0,0,1,0,0,0,0,1
ASGR1,0,0,0,0,1,0,0,0,0,1
TCF15,1,0,0,0,0,0,0,0,0,1
TCEAL6,0,0,0,0,1,0,0,0,0,1
TBXA2R,0,1,0,0,0,0,0,0,0,1
TBX6,0,0,0,0,1,0,0,0,0,1
TBX4,0,0,0,0,1,0,0,0,0,1
TBX22,0,0,0,0,1,0,0,0,0,1
TBX21,0,0,0,0,1,0,0,0,0,1
TBX15,0,0,0,0,1,0,0,0,0,1
TBX1,0,0,0,0,1,0,0,0,0,1
TBKBP1,0,0,0,0,1,0,0,0,0,1
TBC1D30,0,0,0,0,1,0,0,0,0,1
TBC1D16,0,0,0,0,1,0,0,0,0,1
TERT,0,0,0,0,1,0,0,0,0,1
TEK,0,0,0,0,0,1,0,0,0,1
TCN1,0,0,0,0,1,0,0,0,0,1
TCL1B,0,0,0,0,1,0,0,0,0,1
TCHHL1,0,0,0,0,1,0,0,0,0,1
ATAD5,0,0,0,0,1,0,0,0,0,1
ASZ1,0,0,0,0,1,0,0,0,0,1
ASTN2,0,0,0,0,1,0,0,0,0,1
ASTN1,0,0,0,0,1,0,0,0,0,1
ASTL,0,0,0,0,1,0,0,0,0,1
ASPM,0,0,0,0,1,0,0,0,0,1
ASPHD1,0,0,0,0,1,0,0,0,0,1
ASPG,0,0,0,0,1,0,0,0,0,1
ASPA,0,0,0,0,1,0,0,0,0,1
ASIC4,0,0,1,0,0,0,0,0,0,1
ASIC3,0,0,0,0,1,0,0,0,0,1
ARMCX4,0,0,0,0,1,0,0,0,0,1
ARMC5,0,0,0,0,1,0,0,0,0,1
ARMC4,0,0,0,0,1,0,0,0,0,1
ARMC3,0,0,0,0,1,0,0,0,0,1
THAP10,0,0,0,0,1,0,0,0,0,1
TGM4,0,0,0,0,1,0,0,0,0,1
TGM3,0,0,0,0,1,0,0,0,0,1
TGIF2LX,0,0,0,0,1,0,0,0,0,1
TGFBR3L,0,0,0,0,1,0,0,0,0,1
TGFB2,0,0,0,0,1,0,0,0,0,1
TFR2,0,0,0,0,1,0,0,0,0,1
TFCP2L1,0,0,0,0,1,0,0,0,0,1
TEX35,0,0,0,0,1,0,0,0,0,1
TEX15,0,0,0,0,1,0,0,0,0,1
TEX11,0,0,0,0,1,0,0,0,0,1
TESPA1,0,0,0,0,1,0,0,0,0,1
TKTL2,0,0,0,0,1,0,0,0,0,1
TIGD4,0,0,0,0,1,0,0,0,0,1
TIGD3,0,0,0,0,1,0,0,0,0,1
TIE1,0,0,0,0,1,0,0,0,0,1
THSD1,0,0,0,0,0,1,0,0,0,1
THRA,0,0,0,0,1,0,0,0,0,1
THPO,0,0,0,0,1,0,0,0,0,1
THEG,0,0,0,0,1,0,0,0,0,1
ASCL1,0,0,0,0,1,0,0,0,0,1
ASB2,0,0,0,0,1,0,0,0,0,1
ASB12,0,0,0,0,1,0,0,0,0,1
ASB10,0,0,0,0,1,0,0,0,0,1
ASAH2,0,0,0,0,1,0,0,0,0,1
ART4,0,0,0,0,1,0,0,0,0,1
ARSH,0,0,0,0,1,0,0,0,0,1
ARSB,0,0,0,0,1,0,0,0,0,1
TLR1,0,0,0,0,1,0,0,0,0,1
ARMC2,0,0,0,0,1,0,0,0,0,1
ARL14,0,1,0,0,0,0,0,0,0,1
ARID3C,0,0,0,0,0,0,0,1,0,1
ARHGEF4,0,0,0,0,1,0,0,0,0,1
ARHGEF38,0,0,0,0,1,0,0,0,0,1
ARHGEF33,0,0,0,0,1,0,0,0,0,1
ARHGEF28,0,0,0,0,1,0,0,0,0,1
ARHGEF26,0,0,0,0,1,0,0,0,0,1
ARHGAP42,0,0,0,0,1,0,0,0,0,1
ARHGAP40,0,0,0,0,1,0,0,0,0,1
ARHGAP4,0,0,0,0,1,0,0,0,0,1
ARHGAP28,0,0,0,0,1,0,0,0,0,1
ARHGAP26,0,0,0,0,1,0,0,0,0,1
ARHGAP24,0,0,0,0,1,0,0,0,0,1
TLCD2,0,0,0,0,1,0,0,0,0,1
TMEM63C,0,0,0,0,1,0,0,0,0,1
TMEM59L,0,0,0,0,1,0,0,0,0,1
TMEM38A,0,0,0,0,1,0,0,0,0,1
TMEM232,0,0,0,0,1,0,0,0,0,1
TMEM229B,0,0,0,0,1,0,0,0,0,1
TMEM221,0,0,0,0,1,0,0,0,0,1
TMEM200C,1,0,0,0,0,0,0,0,0,1
TMEM198,0,0,0,0,1,0,0,0,0,1
TMEM178B,0,0,0,0,1,0,0,0,0,1
TMEM171,0,0,0,0,1,0,0,0,0,1
TMEM150C,0,0,0,0,1,0,0,0,0,1
TMED6,0,0,1,0,0,0,0,0,0,1
TMCC3,0,0,0,0,1,0,0,0,0,1
TLX1,0,0,0,0,1,0,0,0,0,1
TLR5,0,0,0,0,1,0,0,0,0,1
TLR10,0,0,0,0,1,0,0,0,0,1
TMTC2,1,0,0,0,0,0,0,0,0,1
TMPRSS7,0,0,0,0,1,0,0,0,0,1
TMPRSS3,0,0,0,0,1,0,0,0,0,1
TMPRSS2,0,0,0,0,1,0,0,0,0,1
TMPRSS11E,0,0,0,0,1,0,0,0,0,1
ARHGAP20,0,0,0,0,1,0,0,0,0,1
ARC,0,0,0,0,1,0,0,0,0,1
APOBR,0,0,0,0,1,0,0,0,0,1
APOA1,0,0,0,0,1,0,0,0,0,1
APC2,0,0,0,0,1,0,0,0,0,1
ANTXRL,0,0,0,0,1,0,0,0,0,1
TMPRSS11D,0,0,0,0,1,0,0,0,0,1
TMEM92,0,0,0,0,1,0,0,0,0,1
TMEM74,0,0,0,0,1,0,0,0,0,1
TMEM71,0,0,0,0,0,0,0,1,0,1
TMEM64,0,0,0,0,1,0,0,0,0,1
ANKRD18A,0,0,0,0,1,0,0,0,0,1
TRAPPC3L,0,0,0,0,1,0,0,0,0,1
TRAF6,0,0,0,0,1,0,0,0,0,1
TRABD2B,0,0,0,0,1,0,0,0,0,1
TPTE2,0,0,0,0,1,0,0,0,0,1
TPK1,0,0,0,0,1,0,0,0,0,1
TPBGL,0,0,0,0,1,0,0,0,0,1
TP63,0,0,0,0,0,1,0,0,0,1
TP53AIP1,0,0,0,0,1,0,0,0,0,1
TOX3,0,0,0,0,1,0,0,0,0,1
TNNC1,0,0,0,0,0,0,0,1,0,1
TNMD,0,0,0,0,1,0,0,0,0,1
TNIP3,0,0,0,0,1,0,0,0,0,1
TNFSF18,0,0,0,0,1,0,0,0,0,1
TNFRSF9,0,0,0,0,1,0,0,0,0,1
TNFRSF11B,0,0,0,0,1,0,0,0,0,1
TRIM50,0,0,0,0,1,0,0,0,0,1
TRIM42,0,0,0,0,1,0,0,0,0,1
TRIM31,0,0,0,0,0,0,0,1,0,1
TRIM15,0,0,0,0,1,0,0,0,0,1
TRIM10,0,0,0,0,1,0,0,0,0,1
TREML2,0,0,0,0,1,0,0,0,0,1
TRDN,0,0,0,0,1,0,0,0,0,1
TRDMT1,0,0,0,0,1,0,0,0,0,1
ANO7,0,0,0,0,1,0,0,0,0,1
ANKRD7,0,0,0,0,0,1,0,0,0,1
ANKRD62,0,0,0,0,1,0,0,0,0,1
ANKRD34C,0,0,0,0,1,0,0,0,0,1
ANKRD34A,0,0,0,0,1,0,0,0,0,1
ANKRD33,0,0,0,0,1,0,0,0,0,1
ANKRD24,1,0,0,0,0,0,0,0,0,1
ANKRD18B,0,0,0,0,1,0,0,0,0,1
TRPV1,0,0,0,0,1,0,0,0,0,1
TRPS1,0,0,0,0,1,0,0,0,0,1
TRPM8,0,0,0,0,1,0,0,0,0,1
TRPM6,0,0,0,0,1,0,0,0,0,1
TRPM4,0,0,0,0,1,0,0,0,0,1
TRPC7,0,0,0,0,0,1,0,0,0,1
TRPA1,0,0,0,0,1,0,0,0,0,1
TRO,0,0,0,0,1,0,0,0,0,1
TRMT44,0,0,0,0,1,0,0,0,0,1
TRIQK,0,0,0,0,1,0,0,0,0,1
TRIM9,0,0,0,0,1,0,0,0,0,1
TRIM72,0,0,0,0,1,0,0,0,0,1
TRIM71,0,0,0,0,1,0,0,0,0,1
TRIM66,0,0,0,0,1,0,0,0,0,1
TRIM58,0,0,0,0,1,0,0,0,0,1
TRIM55,0,0,0,0,0,0,0,1,0,1
TTBK2,0,0,0,0,1,0,0,0,0,1
TSSK6,0,0,0,0,0,1,0,0,0,1
TSPAN19,0,0,0,0,1,0,0,0,0,1
TSPAN12,0,0,0,0,1,0,0,0,0,1
TSPAN1,0,0,0,0,1,0,0,0,0,1
TSKS,0,0,0,0,1,0,0,0,0,1
TSACC,0,0,0,0,1,0,0,0,0,1
ANKRD13B,0,0,0,0,0,1,0,0,0,1
ANK3,0,0,0,0,1,0,0,0,0,1
ANGPTL7,0,0,0,0,1,0,0,0,0,1
ANGPTL1,0,0,0,0,0,1,0,0,0,1
AMZ1,0,0,0,0,1,0,0,0,0,1
AMPD1,0,0,0,0,1,0,0,0,0,1
AMOT,0,0,0,0,1,0,0,0,0,1
AMMECR1,1,0,0,0,0,0,0,0,0,1
TRPV4,0,0,0,0,1,0,0,0,0,1
TYRO3,0,0,0,0,1,0,0,0,0,1
TXLNB,0,0,0,0,1,0,0,0,0,1
TXK,0,0,0,0,1,0,0,0,0,1
TUSC5,0,0,0,0,1,0,0,0,0,1
TULP4,0,0,0,0,1,0,0,0,0,1
TULP1,0,0,0,0,1,0,0,0,0,1
TUBB8,0,0,0,0,1,0,0,0,0,1
TUBA3E,0,0,0,0,1,0,0,0,0,1
TTYH1,0,0,0,0,1,0,0,0,0,1
TTLL9,0,0,0,0,1,0,0,0,0,1
TTLL6,0,0,0,0,1,0,0,0,0,1
TTLL11,0,0,0,0,1,0,0,0,0,1
TTLL10,0,0,0,0,1,0,0,0,0,1
TTC9B,0,0,0,0,1,0,0,0,0,1
TTC30A,0,0,0,0,1,0,0,0,0,1
TTC29,0,0,0,0,0,1,0,0,0,1
ALPK3,0,0,0,0,1,0,0,0,0,1
ALOXE3,0,0,0,0,1,0,0,0,0,1
ALOX12B,0,0,0,0,1,0,0,0,0,1
UGT2B4,0,0,0,0,1,0,0,0,0,1
UGT2B28,0,0,0,0,0,1,0,0,0,1
UGT2B11,0,0,0,0,1,0,0,0,0,1
UGT1A7,0,0,0,0,1,0,0,0,0,1
UGT1A5,0,0,0,0,1,0,0,0,0,1
UGT1A10,0,0,0,0,1,0,0,0,0,1
UEVLD,0,0,0,0,1,0,0,0,0,1
UCP3,0,0,0,0,1,0,0,0,0,1
UCN2,0,0,0,0,1,0,0,0,0,1
UCMA,0,0,0,0,1,0,0,0,0,1
UBN2,0,0,0,0,1,0,0,0,0,1
UBASH3B,0,0,0,0,1,0,0,0,0,1
UBASH3A,0,0,0,0,1,0,0,0,0,1
UNC5CL,0,0,0,0,0,1,0,0,0,1
UNC13D,0,0,0,0,1,0,0,0,0,1
UNC13C,0,0,0,0,1,0,0,0,0,1
UMOD,0,0,0,0,1,0,0,0,0,1
ULK4,0,0,0,0,1,0,0,0,0,1
AMIGO2,0,0,0,0,1,0,0,0,0,1
AMIGO1,0,0,0,0,1,0,0,0,0,1
AMHR2,0,0,0,0,1,0,0,0,0,1
AMH,0,0,0,0,1,0,0,0,0,1
AMER3,0,0,0,0,1,0,0,0,0,1
AMDHD1,0,0,0,0,1,0,0,0,0,1
AMBRA1,0,0,0,0,0,1,0,0,0,1
AMBP,0,0,0,0,1,0,0,0,0,1
ALX4,0,0,0,0,1,0,0,0,0,1
ALS2CR11,0,0,0,0,1,0,0,0,0,1
ALPL,0,0,0,0,1,0,0,0,0,1
AKNAD1,0,0,0,0,1,0,0,0,0,1
AKNA,0,0,0,0,1,0,0,0,0,1
VNN1,0,0,0,0,1,0,0,0,0,1
VMO1,0,0,0,0,1,0,0,0,0,1
VIPR2,0,0,0,0,1,0,0,0,0,1
VGLL3,0,0,0,0,1,0,0,0,0,1
VEPH1,0,0,0,0,1,0,0,0,0,1
VCX3A,0,0,0,0,1,0,0,0,0,1
VANGL2,0,0,0,0,1,0,0,0,0,1
USP44,0,0,0,0,1,0,0,0,0,1
USP43,0,0,0,0,1,0,0,0,0,1
USP31,0,0,0,0,1,0,0,0,0,1
USP27X,0,0,0,0,1,0,0,0,0,1
UNKL,0,0,0,0,1,0,0,0,0,1
UNC79,0,0,0,0,1,0,0,0,0,1
UNC5D,0,0,0,0,0,1,0,0,0,1
VWA5B1,0,0,0,0,1,0,0,0,0,1
VWA5A,0,0,0,0,1,0,0,0,0,1
VTN,1,0,0,0,0,0,0,0,0,1
VTCN1,0,0,0,0,1,0,0,0,0,1
VSX1,0,0,0,0,1,0,0,0,0,1
VSIG2,0,0,0,0,1,0,0,0,0,1
VPS13B,0,0,0,0,1,0,0,0,0,1
ALMS1,0,0,0,0,1,0,0,0,0,1
ALDH3A1,0,0,0,0,1,0,0,0,0,1
ALDH1L2,0,0,0,0,1,0,0,0,0,1
ALAS2,0,0,0,0,1,0,0,0,0,1
AKT3,0,0,0,0,1,0,0,0,0,1
AKR1D1,0,0,0,0,1,0,0,0,0,1
AKR1C4,0,0,0,0,0,1,0,0,0,1
AKR1C2,0,0,0,0,1,0,0,0,0,1
AKR1C1,0,0,0,0,1,0,0,0,0,1
ADRBK2,0,0,0,0,1,0,0,0,0,1
WFDC1,0,0,0,0,1,0,0,0,0,1
WDR86,0,0,0,0,1,0,0,0,0,1
WDR72,0,0,0,0,1,0,0,0,0,1
WDR7,0,0,0,0,1,0,0,0,0,1
WDR64,0,0,0,0,0,0,0,1,0,1
WDR63,0,0,0,0,1,0,0,0,0,1
WDR49,0,0,0,0,1,0,0,0,0,1
WDR31,0,0,0,0,1,0,0,0,0,1
WDR17,0,0,0,0,1,0,0,0,0,1
WDR13,0,0,0,1,0,0,0,0,0,1
WBP2NL,0,0,0,0,1,0,0,0,0,1
WASF3,0,0,0,0,1,0,0,0,0,1
VWF,0,0,0,0,1,0,0,0,0,1
VWC2,0,0,0,0,0,1,0,0,0,1
VWA7,0,0,0,0,1,0,0,0,0,1
XCL1,0,0,0,0,1,0,0,0,0,1
WWC2,0,0,0,0,0,0,0,1,0,1
WT1,0,0,0,0,1,0,0,0,0,1
WNT6,0,0,0,0,1,0,0,0,0,1
WNT5B,0,0,0,0,1,0,0,0,0,1
WNT5A,0,0,0,0,1,0,0,0,0,1
WNT3A,0,0,0,0,1,0,0,0,0,1
WIPF1,0,0,0,0,1,0,0,0,0,1
WHAMM,1,0,0,0,0,0,0,0,0,1
AKAP3,0,0,0,0,1,0,0,0,0,1
AK9,0,0,0,0,1,0,0,0,0,1
AK7,0,0,0,0,1,0,0,0,0,1
AIPL1,0,0,0,0,1,0,0,0,0,1
AIM1L,0,0,0,0,1,0,0,0,0,1
AGBL4,0,0,0,0,1,0,0,0,0,1
AFP,0,0,0,0,1,0,0,0,0,1
YIPF7,0,0,0,0,1,0,0,0,0,1
XYLT1,0,0,0,0,1,0,0,0,0,1
XRRA1,0,0,0,0,1,0,0,0,0,1
XPNPEP2,0,0,0,0,1,0,0,0,0,1
XKR7,0,0,0,0,1,0,0,0,0,1
XKR4,0,0,0,0,1,0,0,0,0,1
XK,0,0,0,0,1,0,0,0,0,1
ADRA2B,0,0,0,0,1,0,0,0,0,1
ADRA1D,0,0,0,0,1,0,0,0,0,1
ADRA1A,0,0,0,0,1,0,0,0,0,1
ADIPOQ,0,0,0,0,1,0,0,0,0,1
ADCYAP1R1,0,0,0,0,1,0,0,0,0,1
ADCYAP1,0,0,0,0,1,0,0,0,0,1
ADCY5,0,0,0,0,1,0,0,0,0,1
ADCY1,0,0,0,0,1,0,0,0,0,1
XG,0,0,0,0,1,0,0,0,0,1
ZC4H2,0,0,0,0,1,0,0,0,0,1
ZC3H6,0,0,0,0,1,0,0,0,0,1
ZBTB46,1,0,0,0,0,0,0,0,0,1
ZBTB37,0,0,0,0,1,0,0,0,0,1
ADAMTS2,0,0,0,0,1,0,0,0,0,1
ADAMTS15,0,0,0,0,1,0,0,0,0,1
ADAMTS13,0,0,0,0,1,0,0,0,0,1
ADAMTS12,0,0,0,0,1,0,0,0,0,1
ADAMTS10,0,0,0,0,1,0,0,0,0,1
ADAM7,1,0,0,0,0,0,0,0,0,1
ADAM33,0,0,0,0,0,1,0,0,0,1
ZBTB32,0,0,0,0,1,0,0,0,0,1
ZBTB3,0,0,0,0,1,0,0,0,0,1
ZBED2,0,0,0,0,1,0,0,0,0,1
ZAR1L,0,0,0,0,1,0,0,0,0,1
ZAP70,0,0,0,0,1,0,0,0,0,1
ZNF132,0,0,0,0,1,0,0,0,0,1
ZNF10,0,0,0,0,1,0,0,0,0,1
ZMYND12,0,0,0,0,1,0,0,0,0,1
ZKSCAN3,0,0,0,0,1,0,0,0,0,1
ZIC2,0,0,0,0,1,0,0,0,0,1
ZFYVE26,0,0,0,0,1,0,0,0,0,1
ZFR2,0,0,0,0,1,0,0,0,0,1
ZFP82,0,0,0,0,1,0,0,0,0,1
ZFP42,0,0,0,0,1,0,0,0,0,1
ZFP28,0,0,0,0,1,0,0,0,0,1
ZFHX2,0,0,0,0,1,0,0,0,0,1
ZDHHC22,0,0,0,0,1,0,0,0,0,1
ZDHHC14,0,0,0,0,1,0,0,0,0,1
ZCCHC5,0,0,0,0,1,0,0,0,0,1
ZCCHC18,0,0,0,0,1,0,0,0,0,1
ZCCHC12,0,0,0,0,1,0,0,0,0,1
ACRBP,0,0,0,0,1,0,0,0,0,1
ACPP,0,0,0,0,1,0,0,0,0,1
ACOXL,0,0,0,0,1,0,0,0,0,1
ZNF280B,0,0,0,0,1,0,0,0,0,1
ZNF235,0,0,0,0,1,0,0,0,0,1
ZNF233,0,0,0,0,1,0,0,0,0,1
ZNF225,0,0,0,0,1,0,0,0,0,1
ZNF223,0,0,0,0,1,0,0,0,0,1
ZNF221,0,1,0,0,0,0,0,0,0,1
ZNF219,0,0,1,0,0,0,0,0,0,1
ZNF214,0,0,0,0,1,0,0,0,0,1
ZNF2,0,0,0,0,1,0,0,0,0,1
ZNF169,0,0,0,0,1,0,0,0,0,1
ZNF157,0,0,0,0,1,0,0,0,0,1
ZNF154,0,0,0,0,1,0,0,0,0,1
ZNF135,0,0,0,0,1,0,0,0,0,1
ZNF354C,0,0,0,0,0,1,0,0,0,1
ZNF347,0,0,0,0,1,0,0,0,0,1
ZNF341,0,0,0,0,1,0,0,0,0,1
ZNF324,0,0,0,0,1,0,0,0,0,1
ZNF319,0,0,0,0,1,0,0,0,0,1
ZNF311,0,0,0,0,1,0,0,0,0,1
ZNF300,0,0,0,0,1,0,0,0,0,1
ZNF285,0,0,0,0,1,0,0,0,0,1
ZNF284,0,0,0,0,1,0,0,0,0,1
ADAM11,0,0,0,0,1,0,0,0,0,1
ADAD2,0,0,0,0,1,0,0,0,0,1
ACVR2B,0,0,0,0,1,0,0,0,0,1
ACTG2,0,0,0,0,1,0,0,0,0,1
ACTC1,0,0,0,0,1,0,0,0,0,1
ACSS3,0,0,0,0,1,0,0,0,0,1
ACSM1,0,0,0,0,1,0,0,0,0,1
ZNF540,0,0,0,0,1,0,0,0,0,1
ZNF536,0,0,0,0,1,0,0,0,0,1
ZNF527,0,0,0,0,0,1,0,0,0,1
ZNF517,0,0,0,0,1,0,0,0,0,1
ZNF501,0,0,0,0,1,0,0,0,0,1
ZNF484,0,0,0,0,1,0,0,0,0,1
ZNF483,0,0,0,0,1,0,0,0,0,1
ZNF471,0,0,0,0,1,0,0,0,0,1
ZNF443,0,0,0,0,1,0,0,0,0,1
ZNF442,0,0,0,0,1,0,0,0,0,1
ZNF438,0,0,0,0,1,0,0,0,0,1
ZNF425,0,0,0,0,1,0,0,0,0,1
ZNF391,0,0,0,0,1,0,0,0,0,1
ZNF385B,0,0,0,0,1,0,0,0,0,1
ZNF382,0,0,0,0,1,0,0,0,0,1
ZNF366,0,0,0,0,1,0,0,0,0,1
ZNF660,0,0,0,0,1,0,0,0,0,1
ZNF648,0,0,0,0,1,0,0,0,0,1
ZNF628,0,0,0,0,1,0,0,0,0,1
ZNF610,0,0,0,0,1,0,0,0,0,1
ZNF608,0,0,0,0,1,0,0,0,0,1
ZNF585B,0,0,0,0,1,0,0,0,0,1
ZNF582,0,0,0,0,1,0,0,0,0,1
ZNF579,0,0,0,0,1,0,0,0,0,1
ZNF578,0,0,0,0,1,0,0,0,0,1
ZNF573,0,0,0,0,1,0,0,0,0,1
ZNF572,0,0,0,0,1,0,0,0,0,1
ZNF563,1,0,0,0,0,0,0,0,0,1
ZNF555,0,0,0,0,1,0,0,0,0,1
ZNF550,0,0,0,0,1,0,0,0,0,1
ZNF549,0,0,0,0,1,0,0,0,0,1
ZNF543,0,0,0,0,1,0,0,0,0,1
ABTB2,0,0,0,0,1,0,0,0,0,1
ABLIM3,0,0,0,0,1,0,0,0,0,1
ABLIM2,0,0,0,0,1,0,0,0,0,1
ABCG8,0,0,0,0,1,0,0,0,0,1
ABCG2,0,0,0,0,1,0,0,0,0,1
ABCD2,0,0,0,0,1,0,0,0,0,1
ZNF729,0,0,0,0,0,1,0,0,0,1
ZNF728,0,0,0,0,1,0,0,0,0,1
ZNF726,0,0,0,0,1,0,0,0,0,1
ZNF724P,0,0,0,0,1,0,0,0,0,1
ZNF71,0,0,0,0,1,0,0,0,0,1
ZNF705A,0,0,0,0,1,0,0,0,0,1
ZNF689,0,0,0,0,1,0,0,0,0,1
ZNF676,0,0,0,0,1,0,0,0,0,1
ZNF674,0,0,0,0,1,0,0,0,0,1
ZNF667,0,0,0,0,1,0,0,0,0,1
ABCA12,0,0,0,0,1,0,0,0,0,1
ZSWIM5,0,0,0,0,1,0,0,0,0,1
ZSWIM4,0,0,0,0,1,0,0,0,0,1
ZSCAN5A,0,0,0,0,1,0,0,0,0,1
ZSCAN4,0,0,0,0,1,0,0,0,0,1
ZSCAN23,0,0,0,0,1,0,0,0,0,1
AANAT,0,0,0,0,1,0,0,0,0,1
ZSCAN18,0,0,0,0,1,0,0,0,0,1
ZSCAN10,0,0,0,0,1,0,0,0,0,1
ABAT,0,0,0,0,1,0,0,0,0,1
ZNF827,0,0,0,0,1,0,0,0,0,1
ZNF812,0,0,0,0,1,0,0,0,0,1
ZNF81,0,0,0,0,1,0,0,0,0,1
ZNF804B,0,0,0,0,1,0,0,0,0,1
ZNF80,0,0,0,0,1,0,0,0,0,1
ZNF799,0,0,0,0,1,0,0,0,0,1
ZNF91,0,0,0,0,1,0,0,0,0,1
ZNF90,0,0,0,0,1,0,0,0,0,1
ZNF879,0,0,0,0,1,0,0,0,0,1
ZNF878,0,0,0,0,1,0,0,0,0,1
ZNF865,0,0,0,0,1,0,0,0,0,1
ZNF853,0,0,0,0,1,0,0,0,0,1
ZNF843,0,0,0,0,1,0,0,0,0,1
ZNF835,0,0,0,0,1,0,0,0,0,1
ABCC6,0,0,0,0,1,0,0,0,0,1
ABCC4,0,0,0,0,1,0,0,0,0,1
ABCC3,0,0,0,0,1,0,0,0,0,1
ABCC12,0,0,0,0,1,0,0,0,0,1
ABCB9,0,0,0,0,1,0,0,0,0,1
ABCB4,0,0,0,0,1,0,0,0,0,1
ABCA6,0,0,0,0,1,0,0,0,0,1
ABCA4,0,0,0,0,1,0,0,0,0,1
