Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Splice_Site,Translation_Start_Site,Total_Expressed
ADNP2,0,0,0,0,1,0,0,0,0,1
ADIRF,0,0,0,0,1,0,0,0,0,1
ADHFE1,0,0,0,0,1,0,0,0,0,1
YTHDC1,0,0,0,0,1,0,0,0,0,1
YTHDC2,0,0,0,0,1,0,0,0,0,1
YTHDF3,0,0,0,0,1,0,0,0,0,1
YWHAG,0,0,0,0,1,0,0,0,0,1
YWHAH,1,0,0,0,0,0,0,0,0,1
YWHAQ,0,0,0,0,1,0,0,0,0,1
YY1,0,0,0,0,1,0,0,0,0,1
YARS2,0,0,0,0,1,0,0,0,0,1
ALDH3B2,0,0,0,0,1,0,0,0,0,1
ALDH2,0,0,0,0,1,0,0,0,0,1
VASH1,0,0,0,0,1,0,0,0,0,1
VASH2,0,0,0,0,1,0,0,0,0,1
VASN,0,1,0,0,0,0,0,0,0,1
VASP,0,0,0,0,0,0,0,0,1,1
VAT1,0,0,0,0,1,0,0,0,0,1
ALDH1B1,0,0,0,0,1,0,0,0,0,1
ALDH1A3,0,0,0,0,1,0,0,0,0,1
VBP1,0,0,0,0,1,0,0,0,0,1
ZFAT,0,0,0,0,1,0,0,0,0,1
VCL,0,0,0,0,0,1,0,0,0,1
ZFAND6,0,0,0,0,1,0,0,0,0,1
ZDHHC14,0,0,0,0,1,0,0,0,0,1
VEGFC,0,0,0,0,1,0,0,0,0,1
VEPH1,0,0,0,0,1,0,0,0,0,1
VEZF1,0,0,0,0,1,0,0,0,0,1
VEZT,0,0,0,0,0,1,0,0,0,1
ZFAND5,0,0,0,0,0,1,0,0,0,1
ALDH16A1,0,0,0,0,1,0,0,0,0,1
VIMP,0,0,0,0,0,0,0,0,1,1
VIPAS39,0,0,0,0,1,0,0,0,0,1
ALCAM,0,0,0,0,1,0,0,0,0,1
VKORC1,0,0,0,0,1,0,0,0,0,1
VNN2,0,0,0,0,1,0,0,0,0,1
VPRBP,0,0,0,0,1,0,0,0,0,1
ZFAND4,0,0,0,0,0,1,0,0,0,1
VDAC1,0,0,0,0,1,0,0,0,0,1
ZFP36,0,0,0,0,1,0,0,0,0,1
ALPL,0,0,0,0,1,0,0,0,0,1
ZFP30,0,0,0,0,1,0,0,0,0,1
ALPK2,0,0,0,0,1,0,0,0,0,1
USP22,0,0,0,0,1,0,0,0,0,1
USP24,0,0,0,0,0,1,0,0,0,1
ALOXE3,0,0,0,0,1,0,0,0,0,1
USP3,0,0,0,0,1,0,0,0,0,1
ZFP2,0,0,0,0,1,0,0,0,0,1
ALOX15B,0,0,0,0,1,0,0,0,0,1
ALKBH8,0,0,0,0,1,0,0,0,0,1
USP38,0,0,0,0,1,0,0,0,0,1
USP42,0,0,0,0,1,0,0,0,0,1
VANGL2,0,0,0,0,1,0,0,0,0,1
USP47,0,0,0,0,1,0,0,0,0,1
ZFP14,0,0,0,0,1,0,0,0,0,1
USP48,0,0,0,0,1,0,0,0,0,1
ALKBH3,0,0,0,0,1,0,0,0,0,1
ALG3,0,0,0,0,1,0,0,0,0,1
ALG2,0,0,0,0,1,0,0,0,0,1
ALG12,0,0,0,0,1,0,0,0,0,1
ZFHX4,0,0,0,0,1,0,0,0,0,1
UTP14C,0,0,0,0,1,0,0,0,0,1
ADAMTS14,0,0,0,0,1,0,0,0,0,1
ALDH9A1,0,0,0,0,1,0,0,0,0,1
ALDH7A1,0,0,0,0,1,0,0,0,0,1
UXT,0,0,0,0,1,0,0,0,0,1
VAMP4,0,0,0,0,1,0,0,0,0,1
USP45,0,0,0,0,1,0,0,0,0,1
WAPAL,0,0,0,0,1,0,0,0,0,1
WARS,0,0,0,0,1,0,0,0,0,1
WAS,0,0,0,0,1,0,0,0,0,1
ZDHHC21,0,0,0,0,1,0,0,0,0,1
WASF2,0,0,0,0,1,0,0,0,0,1
WASL,0,0,0,0,1,0,0,0,0,1
WBP11,0,0,0,0,1,0,0,0,0,1
WBP1L,0,0,0,0,1,0,0,0,0,1
AKAP1,0,0,0,0,1,0,0,0,0,1
ZDHHC18,0,0,0,0,0,1,0,0,0,1
AIMP2,0,0,0,0,1,0,0,0,0,1
AIM1L,0,0,0,0,1,0,0,0,0,1
WDR11,0,0,0,0,1,0,0,0,0,1
ALAS1,0,0,0,0,1,0,0,0,0,1
AIM1,0,0,0,0,1,0,0,0,0,1
WDR25,0,0,0,0,1,0,0,0,0,1
AIG1,0,0,0,0,1,0,0,0,0,1
AIFM3,0,0,0,0,1,0,0,0,0,1
ADAMTS7,0,0,0,1,0,0,0,0,0,1
AHI1,0,0,0,0,1,0,0,0,0,1
ZDHHC16,0,0,0,0,1,0,0,0,0,1
WDR36,0,0,0,0,1,0,0,0,0,1
WDR43,0,0,0,0,1,0,0,0,0,1
WDR45B,0,0,0,0,0,1,0,0,0,1
WDR46,0,0,0,0,1,0,0,0,0,1
WDR47,0,0,0,0,1,0,0,0,0,1
WDR5,0,0,0,0,1,0,0,0,0,1
WDR13,0,0,0,0,1,0,0,0,0,1
AKT3,0,0,0,0,1,0,0,0,0,1
AKT1S1,0,0,0,0,1,0,0,0,0,1
ZFAND2B,0,0,0,0,1,0,0,0,0,1
VPS16,0,0,0,0,1,0,0,0,0,1
VPS18,0,0,0,0,1,0,0,0,0,1
AKR1C3,0,0,0,0,1,0,0,0,0,1
AKR1C1,0,0,0,0,1,0,0,0,0,1
ZFAND1,0,0,0,0,1,0,0,0,0,1
VPS37B,0,0,0,0,0,0,0,1,0,1
VPS37C,0,0,0,0,1,0,0,0,0,1
VPS41,0,0,0,0,1,0,0,0,0,1
VPS51,0,0,0,0,1,0,0,0,0,1
ZER1,0,0,0,0,1,0,0,0,0,1
VWF,0,0,0,0,1,0,0,0,0,1
AKAP17A,0,0,0,0,1,0,0,0,0,1
AKAP12,0,0,0,0,1,0,0,0,0,1
VRK3,0,0,0,0,1,0,0,0,0,1
VSIG10,0,0,0,0,1,0,0,0,0,1
VSIG8,1,0,0,0,0,0,0,0,0,1
VTCN1,0,0,0,0,1,0,0,0,0,1
VWA1,0,0,0,0,1,0,0,0,0,1
VWA2,0,0,0,0,1,0,0,0,0,1
ADAMTS2,0,0,0,0,1,0,0,0,0,1
ZDHHC8,0,0,0,0,1,0,0,0,0,1
VWA7,0,0,0,0,0,1,0,0,0,1
VWA8,0,0,0,0,1,0,0,0,0,1
VWA9,0,0,0,0,1,0,0,0,0,1
VWDE,0,0,0,0,1,0,0,0,0,1
ADAMTS16,0,0,0,0,1,0,0,0,0,1
ASCC2,0,0,0,0,1,0,0,0,0,1
ASB2,0,0,0,0,1,0,0,0,0,1
TACC3,0,0,0,0,1,0,0,0,0,1
ASB13,0,0,0,0,1,0,0,0,0,1
ZNF35,0,0,0,0,1,0,0,0,0,1
ZNF345,0,0,0,0,1,0,0,0,0,1
ASB1,0,0,0,0,1,0,0,0,0,1
ASAP3,0,0,0,0,1,0,0,0,0,1
TAF11,0,1,0,0,0,0,0,0,0,1
ASAP1,0,0,0,0,0,0,0,1,0,1
TAF1B,0,0,0,0,1,0,0,0,0,1
ZNF343,0,0,0,0,0,1,0,0,0,1
ASAH1,0,0,0,0,1,0,0,0,0,1
TPRG1L,0,0,0,0,1,0,0,0,0,1
ARSI,0,0,0,0,1,0,0,0,0,1
TAF4,0,0,0,0,1,0,0,0,0,1
ARSD,0,0,0,0,1,0,0,0,0,1
ZNF34,0,0,0,0,1,0,0,0,0,1
ACIN1,0,0,0,0,1,0,0,0,0,1
TAF6L,0,0,0,0,1,0,0,0,0,1
TAF7,0,0,0,0,0,1,0,0,0,1
TAF9,0,0,0,0,1,0,0,0,0,1
TAGAP,0,0,0,0,1,0,0,0,0,1
ARSB,0,0,0,0,1,0,0,0,0,1
ZNF33A,0,0,0,0,1,0,0,0,0,1
PRKCB,0,0,0,0,1,0,0,0,0,1
ARRDC3,0,0,0,0,1,0,0,0,0,1
TAF2,0,0,0,0,1,0,0,0,0,1
SUSD4,0,0,0,0,1,0,0,0,0,1
SUV39H1,0,0,0,0,1,0,0,0,0,1
SUV420H2,0,0,0,0,1,0,0,0,0,1
ASPSCR1,0,0,0,0,1,0,0,0,0,1
SVIL,0,0,0,0,1,0,0,0,0,1
SWAP70,0,0,0,0,1,0,0,0,0,1
SWI5,0,0,0,0,1,0,0,0,0,1
SWSAP1,0,0,1,0,0,0,0,0,0,1
SYBU,0,0,0,0,1,0,0,0,0,1
ASPHD2,0,0,0,0,1,0,0,0,0,1
SYCP2L,0,0,0,0,1,0,0,0,0,1
ASPH,1,0,0,0,0,0,0,0,0,1
ASNSD1,0,0,0,0,1,0,0,0,0,1
TAB2,0,0,0,0,1,0,0,0,0,1
SYNCRIP,0,0,0,0,1,0,0,0,0,1
SYNDIG1,0,0,0,0,1,0,0,0,0,1
ACBD6,0,0,0,0,0,1,0,0,0,1
ACER3,0,0,0,0,1,0,0,0,0,1
ASMTL,0,0,0,0,1,0,0,0,0,1
SYNE4,0,0,0,0,1,0,0,0,0,1
ASGR1,0,0,0,0,1,0,0,0,0,1
SYNM,0,0,0,0,1,0,0,0,0,1
ASF1A,0,0,0,0,0,1,0,0,0,1
SYNRG,0,0,0,0,1,0,0,0,0,1
SYP,0,0,0,0,1,0,0,0,0,1
SYTL2,0,0,0,0,1,0,0,0,0,1
ASCL2,0,0,0,0,1,0,0,0,0,1
ASNS,0,0,0,0,1,0,0,0,0,1
ARL6IP4,0,0,0,0,1,0,0,0,0,1
TBL1X,0,0,0,0,1,0,0,0,0,1
TBP,0,0,0,1,0,0,0,0,0,1
ARL3,0,0,0,0,0,0,0,1,0,1
TBX18,0,0,0,0,1,0,0,0,0,1
ARL13B,0,0,0,0,1,0,0,0,0,1
TBX3,0,1,0,0,0,0,0,0,0,1
TBXAS1,0,0,0,0,0,0,0,1,0,1
ARIH2,0,0,0,0,1,0,0,0,0,1
TCEAL3,0,0,0,0,1,0,0,0,0,1
TCEANC,0,0,0,0,1,0,0,0,0,1
TCEB1,0,0,0,0,1,0,0,0,0,1
ARID5A,0,0,0,0,1,0,0,0,0,1
ZNF335,0,0,0,0,0,0,0,1,0,1
ARID4A,0,0,0,0,1,0,0,0,0,1
ARID1B,0,0,0,0,1,0,0,0,0,1
TCIRG1,0,0,0,0,1,0,0,0,0,1
TCOF1,0,0,0,0,1,0,0,0,0,1
TCP1,0,0,0,0,1,0,0,0,0,1
TCP11L1,0,0,0,0,1,0,0,0,0,1
TCP11L2,1,0,0,0,0,0,0,0,0,1
ZNF320,0,0,0,0,1,0,0,0,0,1
TCTN1,0,0,0,0,1,0,0,0,0,1
TCTN3,0,0,0,0,1,0,0,0,0,1
TDP1,0,0,0,0,1,0,0,0,0,1
TDRD12,0,1,0,0,0,0,0,0,0,1
ARHGEF7,0,0,0,0,1,0,0,0,0,1
ARID4B,0,0,0,0,1,0,0,0,0,1
TARBP1,0,0,0,0,1,0,0,0,0,1
TARS,0,0,0,0,1,0,0,0,0,1
TARS2,0,0,0,0,1,0,0,0,0,1
ARRDC1,0,0,0,0,1,0,0,0,0,1
ARRB2,0,0,0,0,1,0,0,0,0,1
ARRB1,0,0,0,0,1,0,0,0,0,1
ARPC5,0,0,0,0,1,0,0,0,0,1
TBC1D10B,0,0,0,0,1,0,0,0,0,1
ARPC1A,0,0,0,0,1,0,0,0,0,1
ARNT2,0,0,0,0,1,0,0,0,0,1
ZNF333,0,0,0,0,1,0,0,0,0,1
TBC1D19,1,0,0,0,0,0,0,0,0,1
ARMCX6,0,0,0,0,1,0,0,0,0,1
TBCK,0,0,0,0,1,0,0,0,0,1
TBC1D24,0,0,0,0,1,0,0,0,0,1
TBC1D25,0,0,0,0,1,0,0,0,0,1
ARMC8,0,0,0,0,1,0,0,0,0,1
ACO1,0,0,0,0,1,0,0,0,0,1
ARMC5,0,0,0,0,1,0,0,0,0,1
TBC1D32,0,0,0,0,1,0,0,0,0,1
ARMC4,0,0,0,0,1,0,0,0,0,1
TBC1D5,0,0,0,0,1,0,0,0,0,1
ARMC3,0,0,0,0,1,0,0,0,0,1
ARMC2,0,0,0,0,1,0,0,0,0,1
TBC1D9B,0,0,0,0,1,0,0,0,0,1
TBCC,0,0,0,0,1,0,0,0,0,1
ARMC10,0,0,0,0,1,0,0,0,0,1
ARL6IP5,0,0,0,0,1,0,0,0,0,1
TBC1D22A,1,0,0,0,0,0,0,0,0,1
ST6GALNAC6,0,0,0,0,1,0,0,0,0,1
ATP1A3,0,0,0,0,1,0,0,0,0,1
STAC2,0,0,0,0,1,0,0,0,0,1
STAC3,0,0,0,0,1,0,0,0,0,1
ATP13A3,0,0,0,0,1,0,0,0,0,1
ATP13A2,0,0,0,0,1,0,0,0,0,1
STAG3,0,0,0,0,1,0,0,0,0,1
STAM,0,0,0,0,1,0,0,0,0,1
ATP13A1,0,0,0,0,1,0,0,0,0,1
STAMBP,0,0,0,0,1,0,0,0,0,1
STARD13,0,0,0,0,0,1,0,0,0,1
STARD7,0,0,0,0,1,0,0,0,0,1
STARD8,0,0,0,0,1,0,0,0,0,1
SUSD1,0,0,0,0,1,0,0,0,0,1
ZNF44,0,0,0,0,1,0,0,0,0,1
ATP11B,0,0,0,0,1,0,0,0,0,1
ATP11A,0,0,0,0,1,0,0,0,0,1
STAT4,0,0,0,0,1,0,0,0,0,1
STAT5B,0,0,0,0,1,0,0,0,0,1
STAT6,0,0,0,0,1,0,0,0,0,1
ACADVL,0,0,0,0,1,0,0,0,0,1
STC2,0,0,0,0,1,0,0,0,0,1
STEAP2,0,0,0,0,1,0,0,0,0,1
STEAP3,0,0,0,0,1,0,0,0,0,1
STIM1,0,0,0,0,1,0,0,0,0,1
ZNF431,0,0,0,0,1,0,0,0,0,1
STIM2,0,0,0,0,1,0,0,0,0,1
STAT1,0,0,0,0,1,0,0,0,0,1
SRGN,0,0,0,0,1,0,0,0,0,1
SRM,0,0,0,0,1,0,0,0,0,1
SRMS,0,0,0,0,1,0,0,0,0,1
SRP72,0,0,0,0,1,0,0,0,0,1
SRPK2,0,0,0,0,0,1,0,0,0,1
SRPK3,0,0,0,0,0,1,0,0,0,1
ZNF451,0,0,0,0,1,0,0,0,0,1
ATP6AP1L,0,0,0,0,1,0,0,0,0,1
ATP5SL,0,0,0,0,1,0,0,0,0,1
ZNF446,1,0,0,0,0,0,0,0,0,1
SRRD,0,0,0,0,1,0,0,0,0,1
ATP5L2,0,0,0,0,1,0,0,0,0,1
SRRT,0,0,0,0,1,0,0,0,0,1
ST6GALNAC4,0,0,0,0,1,0,0,0,0,1
SSB,0,0,0,0,1,0,0,0,0,1
ATP2B4,0,0,0,0,1,0,0,0,0,1
ATP2A3,0,0,0,0,1,0,0,0,0,1
ATP2A2,0,0,0,0,1,0,0,0,0,1
SSR1,0,0,0,0,1,0,0,0,0,1
ACAD11,0,0,0,0,1,0,0,0,0,1
SSSCA1,0,0,0,0,1,0,0,0,0,1
SSTR2,0,0,0,0,1,0,0,0,0,1
SSX2IP,0,0,0,0,0,0,0,1,0,1
ST13,0,0,0,1,0,0,0,0,0,1
ACAD9,0,0,0,0,1,0,0,0,0,1
ST3GAL1,0,0,0,0,1,0,0,0,0,1
ATP1A4,0,0,0,0,1,0,0,0,0,1
ST6GAL1,0,0,0,0,1,0,0,0,0,1
ATP2C2,0,0,0,0,1,0,0,0,0,1
ATAD2B,0,1,0,0,0,0,0,0,0,1
STX8,0,0,0,0,1,0,0,0,0,1
ATAD1,0,0,0,0,1,0,0,0,0,1
ASXL2,0,0,0,0,1,0,0,0,0,1
SUCLA2,0,0,0,0,0,1,0,0,0,1
SUCO,0,0,0,0,1,0,0,0,0,1
SUDS3,0,0,0,0,1,0,0,0,0,1
SUFU,0,0,0,0,1,0,0,0,0,1
SUGCT,0,0,0,0,1,0,0,0,0,1
ZNF395,0,0,0,0,1,0,0,0,0,1
SUGP1,0,0,0,0,1,0,0,0,0,1
SUGP2,0,0,0,0,1,0,0,0,0,1
SULF1,0,0,0,0,1,0,0,0,0,1
ATOSA,1,0,0,0,0,0,0,0,0,1
SULT1A2,0,0,0,0,1,0,0,0,0,1
ZNF385A,0,0,0,0,1,0,0,0,0,1
SULT1C2,0,0,0,0,0,1,0,0,0,1
SULT2B1,0,0,0,0,0,0,0,1,0,1
SUMF1,0,0,0,0,1,0,0,0,0,1
SUMO1,0,0,0,0,1,0,0,0,0,1
SUPT16H,0,0,0,0,1,0,0,0,0,1
ZNF367,0,0,0,0,0,1,0,0,0,1
SUPT20H,0,0,0,0,1,0,0,0,0,1
SUPT3H,0,0,0,0,1,0,0,0,0,1
ASS1,0,0,0,0,0,1,0,0,0,1
ASRGL1,0,0,0,0,1,0,0,0,0,1
SURF1,0,0,0,0,1,0,0,0,0,1
ZNF394,0,0,0,0,1,0,0,0,0,1
ATMIN,0,0,0,0,1,0,0,0,0,1
ZNF430,0,0,0,0,1,0,0,0,0,1
STK17A,0,0,0,0,1,0,0,0,0,1
STK17B,0,0,0,0,1,0,0,0,0,1
STK19,0,0,0,0,1,0,0,0,0,1
ACAP1,0,0,0,0,1,0,0,0,0,1
ZNF429,0,0,0,0,1,0,0,0,0,1
ATG4A,0,0,0,0,1,0,0,0,0,1
ZNF426,0,0,0,0,1,0,0,0,0,1
ZNF425,0,0,0,0,1,0,0,0,0,1
ATG2A,0,0,0,0,1,0,0,0,0,1
STK38L,0,0,0,0,1,0,0,0,0,1
ZNF419,0,0,0,0,1,0,0,0,0,1
STX4,0,0,0,0,1,0,0,0,0,1
STOX1,0,0,0,0,1,0,0,0,0,1
STOX2,0,0,0,0,1,0,0,0,0,1
ZNF408,0,0,0,0,1,0,0,0,0,1
STPG1,0,0,0,0,1,0,0,0,0,1
ATG13,0,0,0,0,1,0,0,0,0,1
STRAP,0,0,0,0,1,0,0,0,0,1
ACAT1,0,0,0,0,0,0,0,1,0,1
STRN3,1,0,0,0,0,0,0,0,0,1
ATF6,0,0,0,0,1,0,0,0,0,1
ATAD3C,0,0,0,0,1,0,0,0,0,1
STX11,0,0,0,0,1,0,0,0,0,1
STX16,0,0,0,0,1,0,0,0,0,1
ATAD3A,0,0,0,0,1,0,0,0,0,1
STX1A,0,0,0,0,0,0,0,1,0,1
STOML1,0,0,0,0,1,0,0,0,0,1
TMEM67,0,0,0,0,1,0,0,0,0,1
TMEM68,0,0,0,0,1,0,0,0,0,1
TMEM69,0,0,0,0,1,0,0,0,0,1
TMEM70,0,0,0,0,1,0,0,0,0,1
TMEM87A,0,0,0,0,1,0,0,0,0,1
TMEM8A,0,0,0,0,1,0,0,0,0,1
TMEM8B,0,0,0,0,1,0,0,0,0,1
ZNF217,0,0,0,0,1,0,0,0,0,1
TMEM98,0,0,0,0,1,0,0,0,0,1
TMOD3,0,0,0,0,1,0,0,0,0,1
ARAF,0,0,0,0,1,0,0,0,0,1
AR,0,0,0,0,1,0,0,0,0,1
TMPRSS2,0,0,0,0,1,0,0,0,0,1
ZNF319,0,0,0,0,1,0,0,0,0,1
TMTC4,0,0,0,0,1,0,0,0,0,1
TMX2,0,0,0,0,1,0,0,0,0,1
APTX,0,0,0,0,1,0,0,0,0,1
TNFAIP1,0,0,0,0,1,0,0,0,0,1
APPL1,0,0,0,0,1,0,0,0,0,1
APPBP2,0,0,0,0,0,0,0,0,1,1
ZNF213,0,0,0,0,1,0,0,0,0,1
TNFAIP8L2,0,0,0,0,1,0,0,0,0,1
TNFRSF10C,0,0,0,0,1,0,0,0,0,1
ZNF2,0,0,0,0,1,0,0,0,0,1
TNFRSF1A,0,0,0,0,1,0,0,0,0,1
TNFRSF1B,0,0,0,0,1,0,0,0,0,1
TNFRSF21,0,0,0,0,1,0,0,0,0,1
TMPRSS3,0,0,0,0,1,0,0,0,0,1
ZNF224,0,0,0,0,1,0,0,0,0,1
TMEM19,0,0,0,0,0,0,0,1,0,1
ARFGAP1,0,0,0,0,1,0,0,0,0,1
ACOT8,0,0,0,0,1,0,0,0,0,1
TMEM200A,0,0,0,0,1,0,0,0,0,1
TMEM206,0,0,0,0,1,0,0,0,0,1
TMEM208,0,0,0,0,1,0,0,0,0,1
ARF6,0,0,0,0,1,0,0,0,0,1
TMEM237,0,0,0,0,1,0,0,0,0,1
TMEM239,0,0,0,0,1,0,0,0,0,1
TMEM245,0,0,0,0,1,0,0,0,0,1
TMEM249,0,0,0,0,1,0,0,0,0,1
TMEM255B,0,0,0,0,1,0,0,0,0,1
ACOX1,0,0,0,0,0,1,0,0,0,1
TMEM261,0,0,0,0,1,0,0,0,0,1
TMEM30B,0,0,0,0,1,0,0,0,0,1
TMEM39A,0,0,0,0,1,0,0,0,0,1
ARF1,0,0,0,0,1,0,0,0,0,1
TMEM43,0,0,0,0,1,0,0,0,0,1
TMEM45A,0,0,0,0,1,0,0,0,0,1
AREL1,0,0,0,0,1,0,0,0,0,1
TMEM55A,0,0,0,0,1,0,0,0,0,1
TMEM57,0,0,0,0,1,0,0,0,0,1
TMEM60,0,0,0,0,1,0,0,0,0,1
TMEM62,0,0,0,0,1,0,0,0,0,1
TMEM63A,0,0,0,0,0,0,0,1,0,1
ARAP3,0,0,0,0,1,0,0,0,0,1
TMEM65,0,0,0,0,1,0,0,0,0,1
TMEM26,0,0,0,0,1,0,0,0,0,1
TOP1MT,0,0,0,0,1,0,0,0,0,1
TOP2A,0,0,0,0,1,0,0,0,0,1
ACSL3,0,0,0,0,1,0,0,0,0,1
API5,0,0,0,0,1,0,0,0,0,1
TOP3A,0,0,0,0,1,0,0,0,0,1
APEX2,0,0,0,0,1,0,0,0,0,1
TOR1AIP2,0,0,0,0,1,0,0,0,0,1
APCDD1,0,0,0,0,1,0,0,0,0,1
TOR2A,0,0,0,0,1,0,0,0,0,1
TOR3A,0,0,0,0,1,0,0,0,0,1
TOR4A,0,0,0,0,1,0,0,0,0,1
ZNF180,0,0,0,0,1,0,0,0,0,1
APBA2,0,0,0,0,1,0,0,0,0,1
ACPP,0,0,0,0,1,0,0,0,0,1
TPBG,0,0,0,0,1,0,0,0,0,1
ZNF177,0,0,0,0,1,0,0,0,0,1
ZNF175,0,0,0,0,0,1,0,0,0,1
TPCN1,0,0,0,0,1,0,0,0,0,1
AP5M1,0,0,0,0,1,0,0,0,0,1
TPGS2,0,0,0,0,1,0,0,0,0,1
TPH1,1,0,0,0,0,0,0,0,0,1
TPI1,0,0,0,0,1,0,0,0,0,1
TPP1,0,0,0,0,1,0,0,0,0,1
ZNF17,0,0,0,0,0,1,0,0,0,1
ZNF165,0,0,0,0,1,0,0,0,0,1
TPPP3,0,0,0,0,1,0,0,0,0,1
AP4E1,0,0,0,0,1,0,0,0,0,1
AP5Z1,0,0,0,0,1,0,0,0,0,1
TNFRSF25,0,0,0,0,1,0,0,0,0,1
TNFRSF4,0,0,0,0,1,0,0,0,0,1
TNFSF13,1,0,0,0,0,0,0,0,0,1
APOL6,0,0,0,0,1,0,0,0,0,1
APOL3,1,0,0,0,0,0,0,0,0,1
APOL2,0,0,0,0,1,0,0,0,0,1
TNKS,0,0,0,0,1,0,0,0,0,1
TNKS2,0,0,0,0,1,0,0,0,0,1
TNNI2,0,0,0,0,1,0,0,0,0,1
TNNI3K,0,0,0,0,1,0,0,0,0,1
TNNT2,0,0,0,0,1,0,0,0,0,1
TNPO1,0,0,0,0,1,0,0,0,0,1
TNPO2,0,0,0,0,1,0,0,0,0,1
APLP1,0,0,0,0,1,0,0,0,0,1
APOC4,0,0,0,0,1,0,0,0,0,1
ZNF195,0,0,0,0,1,0,0,0,0,1
APOC1,0,0,0,0,1,0,0,0,0,1
TNRC6B,0,0,0,0,1,0,0,0,0,1
APOBR,0,0,0,0,1,0,0,0,0,1
TNS1,0,0,0,0,1,0,0,0,0,1
ZNF19,0,0,0,0,1,0,0,0,0,1
TNS4,0,0,0,0,1,0,0,0,0,1
TOB1,0,0,0,0,1,0,0,0,0,1
APOBEC3H,0,0,0,0,0,1,0,0,0,1
TOM1,0,0,0,0,1,0,0,0,0,1
APOBEC3G,0,0,0,0,0,1,0,0,0,1
APLP2,0,0,0,0,1,0,0,0,0,1
ACSF2,0,0,0,0,1,0,0,0,0,1
APOL1,0,0,0,0,1,0,0,0,0,1
TGFB1,0,0,0,0,1,0,0,0,0,1
TGFB3,0,0,0,0,1,0,0,0,0,1
TGFBR2,0,0,0,0,1,0,0,0,0,1
TGFBR3,0,0,0,0,1,0,0,0,0,1
THAP1,0,0,0,0,1,0,0,0,0,1
THAP11,0,0,0,0,1,0,0,0,0,1
THAP7,0,0,0,0,1,0,0,0,0,1
THAP8,0,0,0,0,1,0,0,0,0,1
THBD,0,0,0,0,1,0,0,0,0,1
ARHGEF1,0,0,0,0,1,0,0,0,0,1
THBS2,0,0,0,0,1,0,0,0,0,1
THBS3,0,0,1,0,0,0,0,0,0,1
THBS4,0,0,0,0,1,0,0,0,0,1
TMEM189,0,0,0,0,1,0,0,0,0,1
ZNF286A,0,0,0,0,1,0,0,0,0,1
THOC1,0,0,0,0,1,0,0,0,0,1
ZNF283,0,0,0,0,1,0,0,0,0,1
THOC5,0,0,0,0,1,0,0,0,0,1
ZNF281,0,0,0,0,0,1,0,0,0,1
ZNF280D,0,0,1,0,0,0,0,0,0,1
THRSP,0,0,0,0,1,0,0,0,0,1
THUMPD2,0,0,0,0,1,0,0,0,0,1
ARHGAP40,0,0,0,0,1,0,0,0,0,1
ZNF28,0,0,0,0,1,0,0,0,0,1
TIA1,0,0,0,0,1,0,0,0,0,1
TICRR,0,0,0,0,1,0,0,0,0,1
ZNF275,0,0,0,1,0,0,0,0,0,1
THNSL1,0,0,0,0,1,0,0,0,0,1
ARHGEF6,0,0,0,0,1,0,0,0,0,1
ZNF318,0,0,0,0,1,0,0,0,0,1
TDRD7,0,0,0,0,1,0,0,0,0,1
ZNF311,0,0,0,0,1,0,0,0,0,1
ZNF304,0,0,0,0,1,0,0,0,0,1
TEAD2,0,0,0,0,1,0,0,0,0,1
ARHGEF38,1,0,0,0,0,0,0,0,0,1
TECPR2,0,0,0,0,0,1,0,0,0,1
ARHGEF37,0,0,0,0,1,0,0,0,0,1
TEK,0,0,0,0,1,0,0,0,0,1
TENC1,1,0,0,0,0,0,0,0,0,1
ZNF300,0,0,0,0,1,0,0,0,0,1
TENM4,0,0,0,0,1,0,0,0,0,1
TFR2,0,0,0,0,1,0,0,0,0,1
TERF1,0,0,0,0,1,0,0,0,0,1
TERF2IP,0,0,0,0,1,0,0,0,0,1
ARHGEF28,0,0,0,0,1,0,0,0,0,1
ACO2,0,0,0,0,1,0,0,0,0,1
ARHGEF16,0,0,0,0,1,0,0,0,0,1
TEX264,0,0,0,0,1,0,0,0,0,1
TFAP2A,0,0,0,0,1,0,0,0,0,1
TFCP2,0,0,0,0,1,0,0,0,0,1
ARHGEF10L,0,0,0,0,1,0,0,0,0,1
TFDP2,0,0,0,0,1,0,0,0,0,1
ZNF287,0,0,0,0,0,1,0,0,0,1
TFEB,0,0,0,0,1,0,0,0,0,1
TFIP11,0,0,0,0,1,0,0,0,0,1
TFPI2,0,0,0,0,1,0,0,0,0,1
ARHGEF3,0,0,0,0,0,1,0,0,0,1
ARHGAP15,0,0,0,0,1,0,0,0,0,1
ZNF236,0,0,0,0,1,0,0,0,0,1
TMED3,0,0,0,0,0,1,0,0,0,1
TMED8,0,0,0,0,1,0,0,0,0,1
TMEM101,0,0,0,0,1,0,0,0,0,1
TMEM102,0,0,0,0,1,0,0,0,0,1
TMEM117,0,0,0,0,1,0,0,0,0,1
TMEM121,0,0,0,0,1,0,0,0,0,1
TMEM123,0,0,0,0,1,0,0,0,0,1
TMEM126A,0,0,0,0,1,0,0,0,0,1
TMEM128,0,0,0,0,1,0,0,0,0,1
